Nom_Gare;Trigramme;Segment(s) DRG;Position géographique;Code commune;Code_UIC;Id_Gare
Monnaie;MON;C;47.4987491, 0.7932851;37153;87574681;85abcfa9-1d3e-43e8-b659-0e8bc19ec4cd
Monnerville;MWW;C;48.3484915, 2.0320595;91414;87545111;e446b771-7384-4b91-9d89-9452ae8da7cb
Monsempron-Libos;MLS;C;44.486631, 0.9412277;47179;87586453;18fb7dd2-4043-40ee-816e-feba3b770d15
Mont de Terre;MXT;C;50.6176672, 3.0966031;59350;87287128;a34da9a5-2143-4894-af84-e74a18526c24
Mont-Dauphin - Guillestre;MOG;C;44.6746283, 6.6156027;05052;87763508;b2e49b02-0c17-43a2-89ba-1c5094283cbc
Mont-de-Marsan;MMR;B;43.884898, -0.50466;40192;87671016;5931ce87-7476-4e8b-b334-1db0720ea902
Mont-Louis - La Cabanasse;MTC;C;42.5020902, 2.1131379;66027;87784793;86dde300-6739-4daa-8044-08c42064eef0
Mont-sur-Meurthe;MMT;C;48.5599456, 6.4496444;54383;87141143;43048399-2d3f-43d3-af53-68349c11b692
Montaigu;MTV;B;46.983705, -1.316236;85146;87481465;0afe1fca-478a-455e-b415-4e85bdd87f05
Montaigut-le-Blanc;MUF;C;46.1367425, 1.7339815;23132;87597674;61000dcb-f932-4871-af95-183cef082355
Montargis;MSR;A;48.006862, 2.742783;45208;87684001;ca5d700d-357b-42da-aaf2-3d2557332979
Montastruc-la-Conseillère;MCL;B;43.715985, 1.5979;31358;87615369;8e59f324-d0bd-443b-b5a3-0c2d73f1e369
Montataire;MOO;C;49.2510365, 2.4362155;60414;87276618;7e75530a-6a9e-47c8-808f-42c33dfb12e9
Montauban Ville Bourbon;MBN;A;44.014387, 1.341496;82121;87611244;c0c895be-6b1c-4c3b-ba24-1ba7af17c667
Montauban-de-Bretagne;MDT;B;48.190241, -2.052675;35184;87471086;863f9023-612e-427f-a413-32d3ab616a33
Montaudran;MQN;C;43.5734591, 1.4804356;31555;87612010;83042a60-be50-4825-b525-4d5786019661
Montaut Bétharram;MHZ;C;43.1269731, -0.1982813;64400;87672113;274d9cb5-56b8-450c-8300-a8464edfe76b
Montbard;MBA;B;47.618747, 4.33616;21425;87713131;9ac98b55-a39e-47fd-811d-88ade05784f6
Montbarrey;MXB;C;47.0359922, 5.6366081;39350;87718866;9b0ade42-9fea-4bcc-8a5a-5cb08188d7a2
Montbartier;MNG;C;43.9241555, 1.264501;82123;87611699;15d03353-051a-4db8-9df7-78c9a43e5986
Montbazon;MNZ;C;47.2917191, 0.7214769;37154;87571406;b412e8c9-0cc1-4138-a438-d2695ab9e49a
Montbéliard;MBD;B;47.5105086, 6.8013763;25388;87184523;1d6450fd-c930-4411-8e00-57486b29f6fe
Montbizot;MBZ;C;48.151513, 0.1908607;72205;87396044;1646ed61-8424-467f-92f7-88361231699d
Montbrison;MOB;B;45.604454, 4.078282;42147;87726448;e2e33855-5224-4cb6-a99b-906963070e01
Montceau-les-Mines;MMI;C;46.6706636, 4.3610264;71306;87694620;02912f8b-1546-44c3-a484-d235d0355dca
Montchanin;MCH;B;46.7592649, 4.4814867;71310;87694307;0a3c7c1d-488f-4065-a572-3dd7166f7a90
Montdidier;MTD;B;49.64147, 2.563;80561;87313346;a33265f5-9da8-427d-8699-6d2f5e2da083
Monte-Carlo Country Club;CCC;C;43.75438, 7.44821;06104;87338590;c9424fa6-3037-4dcb-871f-0393b7b48ff7
Montélimar;MTR;A;44.559079, 4.744792;26198;87764001;361da125-f039-4f1d-a679-7d5bd97c0d64
Montendre;MMM;C;45.2805457, -0.3961726;17240;87491183;03f9e82a-0396-49d1-9e09-81c4ba269c36
Montereau;MTU;B;48.379934, 2.942972;77305;87682302;4ff8ff1d-f98d-49da-ae29-3897f322db66
Montérolier - Buchy;MBY;C;49.6031854, 1.3347457;76445;87411454;1f604262-007a-41d4-baed-2f470b38859f
Montescourt-Lizerolles;MCU;C;49.7380842, 3.2519756;02504;87296418;1b3fa78e-34f1-4795-9b04-4c7c7593bfb1
Monteux;MTX;B;44.0374619, 4.9947813;84080;87765818;883f21b1-3b53-4e05-b882-3224150eae50
Montfavet;MFT;C;43.932635, 4.873943;84007;87765412;dc449515-1f33-4e5e-b013-f26e5c07c3c4
Montferrand - Thoraise;MFH;C;47.1847414, 5.9074815;25397;87718106;14350378-80e8-4bc1-bc3e-7d9889d475e0
Montfort-l'Amaury - Méré;MLM;B;48.80224, 1.8153507;78389;87393892;d0d6982c-ba47-4a50-922c-9d432575edd4
Montfort-le-Gesnois;MLG;C;48.0405657, 0.4064237;72241;87396291;d4599fee-a08b-43bd-94c8-9bc7087ffdd8
Montfort-sur-Meu;MFS;B;48.138878, -1.949141;35188;87471078;8cf9028a-0ca6-4e40-8111-274c54da8ecd
Montgeron - Crosne;KRW;B;48.708094, 2.462224;91421;87682104;fd22eddc-7af0-406d-af3c-924362d70b0c
Montgeroult - Courcelles;MKU;C;49.0805828, 2.0034959;95422;87381160;ace72a00-03d2-4fd7-af97-a35d40317965
Monthermé;MME;B;49.865621, 4.74053;08081;87172056;1130c07b-3423-4c75-825a-a5c6b7ef1039
Montigny - Beauchamp;MBP;B;49.00758, 2.19767;95051;87276089;7a4c8971-455e-4d42-a3c7-5d0bd173a409
Montigny-en-Ostrevent;MYO;B;50.36151, 3.18829;59414;87345306;aa6b83e2-981a-4615-8a81-d4cd6a58a20e
Montigny-sur-Loing;MKN;B;48.33661, 2.738561;77312;87684100;ad96f524-7a5f-41cd-bdd7-ad2d6b7e39dc
Montlaur;MKJ;C;43.4752405, 1.5776454;31384;87618207;e8bdc721-15a3-4f94-8ca6-3357ffdf92fd
Montlouis-sur-Loire;NTU;C;47.3915307, 0.8173987;37156;87571273;4fc736e8-f817-45dc-a8aa-a7761b19cf39
Montluçon;MLN;B;46.338101, 2.596159;03185;87641001;cb442ba3-7db7-4c3a-b803-ba328407614d
Montluçon Rimard;NTL;C;46.3355913, 2.6115119;03185;87323675;286995f5-d7a4-4b04-9fb3-e5723f5edfad
Montluel;MLU;B;45.84777, 5.057503;01262;87723569;6cf521ed-e085-4389-9feb-b28e9ff9be35
Montmédy;MDY;C;49.5228775, 5.3716718;55351;87194209;4347fb66-6fe8-4c12-bde4-a5bef71bfb2a
Montmélian;MML;B;45.503059, 6.043289;73171;87741181;e99defcf-70fc-43ef-bdde-11e503af535b
Montmoreau;MMA;C;45.3982987, 0.1380013;16294;87583674;639dba72-f076-48b7-83f3-04faa85cd89d
Montmorillon;MMN;C;46.4174979, 0.8737467;86165;87575480;a31a5de7-0f75-4b4d-bf54-14a748fd923a
Montoir-de-Bretagne;MDB;C;47.3210164, -2.1616777;44103;87481713;0f794c1b-50d1-4ee2-b427-906fe952a285
Montpaon;MNP;C;43.8685236, 3.1097221;12155;87781534;2a41826e-3d31-4d1d-b29e-2f7f81f33f30
Montpellier Saint-Roch;MPL;A;43.604738, 3.880674;34172;87773002;3a8d2e95-4378-4d72-ba9b-0e082dfb8916
Montpellier Sud de France;MSF;A;43.594787, 3.924623;34172;87688887;44e6286d-09b7-476c-8bc5-b32822c32c21
Montpon-Ménestérol;MPI;B;45.006326, 0.159328;24294;87595322;7dd1693b-ec90-497a-a549-d46fd2f51a47
Montrabé;MTB;C;43.6450204, 1.5240482;31389;87611848;19e74c16-f37a-4020-b275-099a2a48ec1d
Montréjeau - Gourdan-Polignan;MTJ;B;43.078109, 0.5735;31224;87611152;6e75c42d-a72e-45dd-8c0d-5dd5d8b5937e
Montreuil;MFL;B;48.8067323, 2.1511693;78646;87382879;7d118b2a-3fbc-4b29-a867-9e3ec693ae34
Montreuil sur Mer;MOM;C;50.4661948, 1.7691662;62588;87317164;84923ca1-f992-4910-bc8a-910bcc7e011e
Montreuil-Bellay;MBL;C;47.1254181, -0.1482834;49215;87487637;9b9e9c79-c9dc-4822-b614-9b87c2b95475
Montreuil-sur-Ille;MSI;B;48.307292, -1.674155;35195;87478032;450bae4e-6001-46f0-88b9-280d660ddf89
Montreuil-sur-Thérain;MTF;C;49.38152, 2.2002529;60685;87316406;f202b561-4e31-4295-9021-d52179af8b81
Montreux-Vieux;MVX;C;47.6178576, 7.0253947;68215;87184275;aa0a0e1d-3959-4290-b94f-8630a4395866
Montrichard;MRD;B;47.3437658, 1.1717596;41151;87574855;dae9fd4c-9e16-470b-951f-0245dc3502e3
Montroc le Planet;MKZ;C;45.996415, 6.9345425;74056;87746867;9a29cfc8-24dd-4b77-8ea9-5dcec31275d4
Montrond-les-Bains;MRB;B;45.644429, 4.248814;42149;87726885;36036a36-84b1-4249-87b5-1bf97bded9a3
Montry - Condé;MYD;C;48.8908268, 2.8262345;77315;87116400;00ed0a78-cec6-4246-9781-b0d7fc47e7c7
Monts;MSD;B;47.2818, 0.65448;37159;87575035;44585895-9562-4100-824a-a8248798d35b
Montsoult - Maffliers;MSO;B;49.06611, 2.32229;95430;87276493;bc9268a6-acb1-451e-afe7-395a5ec6dae5
Montsûrs;MSW;C;48.14149, -0.5506416;53043;87478537;a400ceec-53d7-40b2-8675-c1075afb8221
Montville;MVE;B;49.551284, 1.070046;76245;87411801;fc84eb76-65c9-4eb8-bdcd-4077fff6e567
Moosch;MWH;C;47.8607454, 7.0507631;68217;87182592;02c8bb97-371d-4546-9ce3-58c8b821e294
Morannes;MNS;C;47.7390902, -0.4179693;49220;87484170;d7742c64-9bdc-48da-8e46-550c88456822
Morbier;MKE;C;46.5392164, 6.0176446;39367;87715433;08313347-6ecc-4893-b0b4-8ddb8b40a341
Morcenx;MCX;B;44.033565, -0.90864;40197;87673103;90d65a17-d30c-4851-8d85-ba71770713cd
Moret - Veneux-les-Sablons;MOR;B;48.37838, 2.79941;77491;87682278;2b28ab26-4e11-4a85-a54f-01a072afd3b2
Moreuil;MRE;B;49.77699, 2.47582;80570;87313320;fef75ab2-a47f-4cc1-bead-7aea0017a5e4
Morez;MRZ;C;46.5262166, 6.023578;39368;87715441;72070869-4ec9-4d33-baba-4c4dad518c77
Morgny-la-Pommeraye;MGN;C;49.5232183, 1.2478526;76453;87411439;2a703870-1fe7-4cee-9c2a-8d464d399a74
Morhange;MHG;B;48.9366239, 6.6590266;57483;87192286;88bba0e1-44f2-4767-a93d-e84232ab2f3b
Morières-lès-Avignon;MVG;C;43.9414696, 4.9082052;84081;87765420;45d25809-40b2-4c4b-9d93-4bc3b6c6ddc0
Morlaix;MXR;A;48.57797, -3.832514;29151;87474338;875535ca-928a-4a8e-aa5a-e09750342998
Mormant;MRT;B;48.613564, 2.88881;77317;87116087;5908c53f-48e7-4025-8de2-a059387c1905
Morre;MOE;C;47.2259417, 6.0673029;25410;87391300;9ea5bf86-2113-4470-a530-8e10931fbcba
Mortcerf;MOF;B;48.7892191, 2.9075554;77318;87116244;4a69f05c-5f80-4f48-a84a-13287a8a1e27
Morteau;MTO;B;47.053727, 6.604653;25411;87718619;25fb77d3-31ae-4023-859d-8b40e3374561
Morvillars;MOV;C;47.54952, 6.93511;90072;87184424;0daf710f-ed98-490e-9ff9-5ab67f2b732e
Mothern;MQW;C;48.9347327, 8.1615803;67305;87212456;63126d54-39cb-42c4-b89c-51c496c2a0d9
Motteville;MOT;C;49.6365717, 0.8497988;76456;87411280;06024513-6003-46cc-83aa-eba612718be0
Mouans-Sartoux;MUU;B;43.620318, 6.974114;06084;87401323;85e999cd-f941-45f9-aa44-a7ffbd92dbae
Mouchard;MCD;B;46.976911, 5.799644;39370;87718833;f1adcc7b-874d-4571-9df9-afd3dba7b650
Moulin Galant;MJW;B;48.58626, 2.47332;91174;87681403;ecf14dab-fd85-457d-b59c-c402e3401793
Moulins sur Allier;MSA;A;46.561346, 3.338842;03190;87696328;74650495-7e7f-43ac-abaa-cbd79a257a0d
Moulis - Listrac;MUL;C;45.0840273, -0.7447365;33297;87581231;9409e2a7-4219-4989-b89f-1d470ef3390c
Moult - Argences;MTA;C;49.1111851, -0.1864355;14456;87444190;b235b9ad-d610-4862-bd02-e694d0b41bd1
Mourmelon-le-Petit;MLP;C;49.1313076, 4.3180982;51389;87174409;0690b02b-242b-42a6-9b24-b05c1dab02cd
Mouroux;MXK;C;48.8139949, 3.0423421;77320;87116285;0e89df6e-0a2e-4fdd-b1f6-b89d81e85a03
Moustéru;MUW;C;48.5074512, -3.2435052;22013;87473512;5bdc08bb-a593-41ad-a2ea-a9ba1aa967fe
Moûtiers - Salins - Brides-les-Bains;MOS;B;45.486344, 6.531425;73181;87741728;f03c860b-9960-4365-8cc8-b2affc4c85a0
Mouy - Bury;MUY;B;49.32045, 2.32635;60116;87313577;0d4d328b-e219-4ad1-8580-6c1d404259ba
Moyeuvre-Grande;MGK;C;49.246713, 6.043226;57491;87191718;4b9b57b7-d9a1-4a8e-acc3-edcfb3639372
Muhlbach-sur-Munster;MHK;C;48.0246077, 7.0875666;68223;87182733;7c374bb4-741f-4e38-8c78-47e0175ffd9d
Muizon;MIZ;B;49.2781012, 3.8915287;51391;87171298;1960b628-e4f8-4dda-8ce0-add05f77c7dd
Mulhouse;MSE;A;47.742224, 7.342396;68224;87182063;a67ea41d-e5f5-496c-8b90-7aa0e774fb9f
Mulhouse Dornach;MDQ;B;47.74713, 7.308477;68224;87182055;2327cee5-53c8-4754-bb8a-aadcbc76b9d6
Mulhouse Musées;MMU;C;47.75136, 7.29478;68224;87534339;c1dbd69d-224b-44d3-998c-6f8072d6c1a5
Mulhouse Zu Rhein Tram-Train;MZR;C;47.743561, 7.317015;68224;87472639;fc9033d8-71db-4c3b-8489-702591bf787e
Mullerhof;MFX;C;48.52451, 7.3119577;67500;87214643;6eb4d61d-ed90-4d8f-b34d-6fb1229d77cc
Munchhausen;MHQ;C;48.9237982, 8.1409912;67308;87212449;079ad375-4c9f-475c-a135-a0f7fbe57276
Mundolsheim;MUM;C;48.6447732, 7.721389;67309;87212100;d59ea635-0aff-4c2a-93b8-45e83d1b9020
Munster;MUT;B;48.0383438, 7.1341728;68226;87182394;da6344ff-d213-4190-8c91-5f0a29a27a31
Munster Badischhof;MUB;C;48.0390754, 7.1528861;68226;87386540;67a5fae0-0a7c-4a04-b3f2-429ee5387087
Murat;MUR;C;45.1091483, 2.8696045;15138;87645481;b9aeb308-b876-479f-9882-26ab280dbde4
Muret;MET;B;43.464824, 1.324449;31395;87611038;36136dd9-70f7-4238-bc1a-34ca447ce226
Musée d'Orsay;MDS;B;48.86079, 2.325671;75107;87547307;42fd8f3d-5580-421e-8ec0-da2fc8d21742
Mussidan;MUS;B;45.034329, 0.354071;24299;87595298;5200cd1a-ff56-4694-a250-117a6e77104c
Mutzig;MTZ;B;48.5337753, 7.4621581;67313;87214585;7c7e3820-7122-4bbd-87c3-bdaed94f3a91
Naintré;NIB;C;46.7595303, 0.4963446;86174;87575175;5b99d810-f916-4a4f-adad-dbb78fba1674
Najac;NAJ;C;44.221802, 1.9761625;12167;87613463;5e527ffe-9a94-4743-a8ad-2b9acb5bc596
Namps - Quevauvillers;NAQ;C;49.8082274, 2.1053184;80582;87313379;09e98a69-6ac0-4dbd-b193-1eb73bfc6af2
Nançois - Tronville;NAE;C;48.7180423, 5.2912016;55519;87175067;4d3b84e6-c127-4f4b-9f67-3ae8b7c84e29
Nancy;NCY;A;48.689861, 6.174583;54395;87141002;bd3a55c7-b622-414f-907b-ce379d351038
Nangis;NAN;B;48.561336, 3.012619;77327;87116095;d73c2c1d-5b3c-408c-b530-bc2af8849c82
Nanterre La Folie;NFE;B;48.897377, 2.224397;92050;87386011;35414177-b8e4-41a4-907a-dd6d231267a0
Nanterre Université;NUN;B;48.90122, 2.2158277;92050;87386318;db604a8e-2774-4ed4-9709-04bfe3aecbf2
Nantes;NTS;A;47.216148, -1.542356;44109;87481002;77474ee2-1c30-4740-a579-b52c2bc74d89
Nanteuil - Saâcy;NAU;B;48.9738082, 3.2200172;77397;87116558;71970017-bbce-482b-8257-e1be981b323e
Nanteuil-le-Haudouin;NHY;B;49.14275, 2.79459;60446;87271577;a3b57a9c-2d53-4aa0-a79a-51b4bbedb838
Nantiat;NNA;C;46.0056192, 1.1563734;87103;87592444;cd1e2f15-82e1-4341-b9e1-08e5968d8365
Narbonne;NBN;A;43.190387, 3.00591;11262;87781104;7f2187e2-52a4-4f3d-a05f-7317c8d2ed1d
Naucelle;NCE;C;44.1854793, 2.363504;12169;87615732;db181e34-db62-4f6c-8674-456e3d15041c
Neau;NEA;C;48.1574807, -0.4766725;53163;87478545;82eae113-bee8-499e-a7f5-8475f3e389e5
Négrondes;NEG;C;45.3460288, 0.8611999;24308;87595132;8cc22b9f-93cc-4b15-99a9-7d6ec32e03be
Nemours - Saint-Pierre;NSP;B;48.267884, 2.685754;77431;87684126;cda14bed-8f83-433e-91ab-3822a10e3043
Nérondes;NDS;C;46.9996897, 2.8221695;18160;87576454;d69ed4f9-9791-40fc-9840-632d6c307517
Nerpuy;NPY;C;46.7834177, 0.5256884;86174;87575167;8f08385e-e3e5-4c9b-846f-b368640e87b9
Nesle;NES;C;49.7639147, 2.9089882;80585;87313486;5a02974e-c133-48ce-b2fb-fd5d9e6036e2
Neufchâteau;NCH;C;48.3583428, 5.6904018;88321;87141291;3ffdcade-79aa-4187-8c70-6bd797cf6117
Neufchâtel-Hardelot;NHA;C;50.62364, 1.643115;62604;87317099;5b61444d-6d64-48a1-b00f-ea563b672e71
Neuillé-Pont-Pierre;NPP;C;47.5580135, 0.5649155;37167;87571547;6442899e-d6ce-4546-bbde-09d07c9cd517
Neuilly - Porte Maillot;NPT;B;48.877983, 2.284516;75117;87381020;e463c9c7-346c-416b-8e6d-4a0cedbbe38d
Neuilly Porte Maillot RER E;NEP;B;48.87816, 2.28318;75117;87731448;2fca4a11-547a-416d-9764-0160ffeb1b5b
Neussargues;NEU;C;45.1253044, 2.9791866;15141;87645507;9ef6e47a-3001-446c-819c-0a5c807e84ee
Neuves-Maisons;NAS;C;48.6147666, 6.1078904;54397;87141507;9e4dd022-c8a0-4f72-9657-a8f45cbec6bf
Neuvic;NVC;C;45.0999632, 0.4450162;24309;87595272;1aa5cf5d-0917-419d-832d-6cd572a7988d
Neuville Université;NUE;B;49.01426, 2.07886;95450;87334482;6a735c15-b2bb-4769-aa4c-5d187ac9383f
Neuville-sur-Sarthe;NER;C;48.0705577, 0.1997294;72217;87396028;8af0ad1f-6bdc-4509-81fe-a06ef48175a3
Neuvy-Pailloux;NPO;C;46.883564, 1.8642473;36140;87597070;2adde566-19bc-4af1-bc6a-7649d8f334d2
Nevers;NVS;A;46.987282, 3.150743;58194;87696005;08d23b69-2ec3-4bc2-8cda-91d86c602775
Nevers Le Banlay;NVB;C;47.0068974, 3.1636746;58194;87559070;1c14f2c1-e593-4618-9e65-aa04c81564c7
Nexon;NNF;C;45.6915692, 1.1784396;87106;87592725;8fb0fc53-4945-448e-8567-62ca2df66174
Nézel - Aulnay;NZL;C;48.9387638, 1.8405298;78451;87381731;047ed38a-9831-40c8-a81d-b1d72b71e480
Nice;NIC;A;43.704556, 7.261904;06088;87756056;a121239c-108a-4bfa-8254-069b73dbe619
Nice Pont Michel;NPM;C;43.72175, 7.29144;06088;87590299;82ad6aa8-ef64-4d18-a2fd-caf8c82e9344
Nice Riquier;NIR;B;43.705554, 7.290175;06088;87756353;cb6dbcb0-1e4b-4876-9429-77e94087a674
Nice Saint-Augustin;NIA;B;43.670728, 7.216199;06088;87756254;1c697adc-b060-4f3c-b953-26c2c5178c1e
Niederbronn-les-Bains;NLB;B;48.9523989, 7.6341348;67324;87213256;a8bfd0df-12d4-4cae-a668-b0192e03387a
Nieppe;NPE;C;50.6966975, 2.8289655;59431;87287151;04934744-b031-413d-be71-ba46a6cb8f18
Nieul;NEW;C;45.9273896, 1.1723974;87107;87592410;769689db-44cb-427d-9deb-ecc0161fe338
Nîmes;NMS;A;43.832291, 4.365845;30189;87775007;c209a3e2-d322-4281-8c2e-1ea5c6046c50
Nîmes Pont du Gard;NIM;A;43.81681, 4.50768;30155;87703975;764fac78-22f5-475d-9d05-1dafab33b447
Niolon;NLO;C;43.340223, 5.2569415;13088;87753582;a0b21960-0880-46f5-b3b2-be51b0975337
Niort;NRT;A;46.319491, -0.454639;79191;87485300;6cc5d29e-32bb-4769-9ac5-27ecd48eea87
Niversac;NEC;C;45.1383083, 0.8082195;24439;87595512;3bea1514-b930-4fa9-a4be-defa1894a07f
Nœux-les-Mines;NOX;C;50.48297, 2.67393;62617;87342139;77437d06-c752-4186-bfaa-7c62b3a82d62
Nogent - Le Perreux;NLP;B;48.838846, 2.494331;94052;87113746;c93c403b-1b15-4915-8aea-58759ea23609
Nogent-l'Artaud - Charly;NAA;B;48.968872, 3.3220981;02555;87116566;a041fc53-641d-4ea8-80fe-ad5c518a7acf
Nogent-le-Rotrou;NGR;B;48.3255926, 0.8103045;28280;87394296;b1cf6cf7-c599-4ebb-bc98-66dd3a9acbec
Nogent-sur-Seine;NOG;B;48.49783878, 3.49372888;10268;87118190;0e67d5e5-f10d-431f-81a7-440011183b06
Nogent-sur-Vernisson;NGI;C;47.8527938, 2.7375773;45229;87684274;47cef9e3-dc2e-4608-8559-c50d74f2b271
Nointel - Mours;NOJ;B;49.1327, 2.28066;95452;87276758;defd207f-4199-41d6-bf33-7480acb8a680
Noisy-le-Roi;NIO;B;48.8415189, 2.0618388;78455;"87393876;87733659";035508f4-ef55-43cf-aa22-b92b8a569b31
Noisy-le-Sec;NSY;B;48.896288, 2.459306;93053;87113217;78d83237-d5d8-46e1-9551-142c497da053
Noizay;NIY;C;47.4096869, 0.8959456;37171;87574368;15c33ccc-c1bb-41ce-9a4c-c2de55d2d4b5
Nomain;NOM;C;50.5023744, 3.2063499;59435;87286609;b83f7c3c-d81e-4783-bdf0-78111ff05a56
Nonancourt;NCO;C;48.7757257, 1.1929162;27438;87393553;63d0c9b3-d066-4150-99bc-9f5417da7d1b
Nort-sur-Erdre;NSE;B;47.4419243, -1.5033645;44110;87481598;c80850e5-27bf-4578-a08e-da124a092c65
Nortkerque;NKQ;C;50.8829544, 2.0231501;62621;87287292;ae05d3c9-d9ea-400a-96be-373e7ada5429
Notre-Dame de Briançon;NAB;C;45.5393185, 6.4687785;73187;87741694;97f08d78-3f6c-486e-942a-073e60b0cc81
Notre-Dame-d'Oé;NDA;C;47.4595668, 0.7070252;37172;87574699;02127367-ebdb-44a2-a0d5-5ef788e86d28
Nouan-le-Fuzelier;NOF;C;47.5337788, 2.0330957;41161;87543157;a84ec2a8-5d3f-4a3c-9ec9-ae0f3be64719
Nouvion-sur-Meuse;NSM;C;49.6973135, 4.794973;08327;87172213;604b42d5-bc52-4bfe-a390-83114b1944f1
Nouzonville;NOU;C;49.8120125, 4.7428155;08328;87172023;7bb284a4-14cc-48c2-a4ac-b0a5c7cfcf81
Novéant-sur-Moselle;NEN;B;49.028635, 6.052101;57515;87192427;8e538d4e-d312-4606-84b2-3b1815b87bfb
Novillars;NOV;C;47.2839618, 6.1327011;25429;87718411;5a3db708-6a60-491c-be90-e047cb64d862
Noyal - Acigné;NOC;B;48.1187915, -1.5277646;35207;87471540;d8399d15-dc42-447f-8451-8cca9bc2730b
Noyelles-sur-Mer;NOE;B;50.1875408, 1.7045772;80600;87317396;707999ef-3f95-4cbc-a6d6-80426b70b572
Noyen-sur-Sarthe;NON;C;47.8744544, -0.0981755;72223;87396374;d3cb43e7-fe0b-4011-86c3-f47cff4dbc16
Noyon;NOY;A;49.57736, 3.00641;60471;87276782;53c5315c-fec4-46bd-b5d4-87f08d62bbd2
Nozières - Brignon;NOZ;C;43.9760134, 4.2072916;30046;87775353;bef0e22e-5fc6-46f1-a71e-87e6248dbb9e
Nuits sous Ravières;NUR;C;47.7291142, 4.211186;89280;87713156;f16421c7-c4f4-48f8-a40e-3f454fb4ed10
Nuits-Saint-Georges;NUI;B;47.130545, 4.956204;21464;87713529;b6464874-6891-47ee-8124-4145495dcd3d
Nurieux-Volognat;NEX;C;46.1842195, 5.5327486;01267;87743351;89f34f06-fa0c-4b4b-bfea-ef38436756d3
Obermodern-Zutzendorf;OBM;B;48.8426083, 7.547015;67347;87213165;f50e3aab-6847-4ee2-8e64-3b66327ba661
Obernai;OBE;B;48.46219, 7.48881;67348;87214288;d663b056-a902-43b8-ab1f-b2e42f7c6af4
Objat;OBT;C;45.2647335, 1.4068293;19153;87594630;ec25ed20-9a41-4a10-8b96-8d78a58af12c
Oderen;ODE;C;47.9118756, 6.9734829;68247;87182634;c8fbdc38-dc77-4e9e-8839-64c2ef87fc35
Oermingen;OER;C;49.0003724, 7.1317322;67355;87215632;8d341c9b-0f3a-49c7-b56d-c8602774b02f
Ogeu-les-Bains;OLB;C;43.153939, -0.5076467;64421;87672709;f05b3af5-88f3-43d0-905b-55d06922ca87
Oissel;OSL;B;49.34306, 1.101799;76484;87411207;3db26818-d739-466a-9abe-608d7260c916
Olette - Canaveilles;OLE;C;42.55472, 2.2719309;66125;87784728;b70b73f4-a398-4123-b113-44eec71e6857
Ollioules - Sanary-sur-Mer;OLL;B;43.122586, 5.824979;83090;87755231;f58d32fd-e9d3-466f-8de9-5b320bd1dd43
Olonne-sur-Mer;OSM;C;46.5486605, -1.76738;85166;87486431;888a423c-87d3-4c96-9575-fbf1a5186d90
Oloron-Sainte-Marie;OLN;B;43.1947669, -0.6122826;64422;87672725;dfddc741-5877-495e-9137-2a1237d5fc7b
Ondres;OND;C;43.5685809, -1.4571793;40209;87673319;ace8dc74-c848-45ea-9634-97c6115b04da
Onville;ONV;C;49.01367, 5.97909;54410;87192435;559b4f27-41ae-4ec4-8b9c-fff4741a8941
Onzain - Chaumont-sur-Loire;OZA;B;47.492, 1.18595;41167;87574319;8a10849e-3663-4376-835b-076c2663659f
Orange;OGE;B;44.137304, 4.819594;84087;87765107;86178306-6b69-4471-8286-48bb859a50c1
Orangis Bois de l'Épine;OBP;B;48.63626, 2.407736;91521;87681346;6bba9204-9e75-49de-9047-384679518dca
Orchamps;ORA;C;47.1500962, 5.659147;39396;87718361;a4c9644e-8e6c-47c2-a912-298c0a84119a
Orchies;ORC;B;50.47705, 3.24888;59449;87286583;27d9853d-54a6-43b4-a29f-43bb46c1fed3
Orgerus - Béhoust;OGB;B;48.8267809, 1.7028344;78465;87393447;dea8b34e-ac02-4bfe-9fde-46868ad805ac
Orgon;ORG;C;43.7859131, 5.0456738;13067;87753707;4b32edd6-8018-446f-ba3e-5dc8a60f05da
Orléans;ORL;A;47.90796, 1.904666;45234;87543009;8e70cdd5-0a94-4fd4-ad32-7d8dbe56687c
Orly Ville;OYI;B;48.741815, 2.40265;94054;87546200;9b929b51-dc94-4aec-bb8d-1e10cf19302a
Ormoy-Villers;ORM;C;49.2003204, 2.8379502;60479;87271585;cec79657-5f37-4fe8-a1d8-b40949626205
Orry-la-Ville - Coye;ORY;B;49.13895, 2.49;60482;87276279;6db569b7-1f62-40ca-bd35-4e58c0b2bf59
Ors;ORZ;C;50.1031718, 3.626754;59450;87295667;7a22a771-2b6e-44de-9ced-94fd526911c4
Orthez;ORT;B;43.484242, -0.76776;64430;87672253;0640b5cc-95c3-4814-8e46-ad7860cd28cf
Osny;OSN;B;49.06283, 2.05771;95476;87381145;c11eee00-3a71-4bfb-9e89-482688524ffa
Ossès - Saint-Martin-d'Arrossa;OSS;C;43.2352119, -1.3048922;64490;87673707;afef1b20-05ac-4378-966c-f0ed28e716e0
Ostricourt;OIC;B;50.44542, 3.03244;59452;87345249;7463d1c7-c464-4595-a95e-cc955cc9cb5d
Oudon;ODK;B;47.3433655, -1.291992;44115;87481184;17356b66-bc48-4399-a5f9-a3625142a74f
Ouges;OUS;C;47.2559157, 5.0727895;21473;87712604;7dc53b15-8e50-493f-9bee-e7dddab036a2
